latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,no_of_days_since_lastreview
1.31258,103.8854,1,200,2,1,0.75,24,337,38
1.31044,103.87766,1,200,2,0,0.0,24,317,1887
1.31012,103.87751,1,200,2,0,0.0,24,317,1887
1.30996,103.87744,1,200,2,0,0.0,24,290,1887
1.31026,103.87629,1,200,2,0,0.0,24,319,1887
1.31101,103.87777,1,287,2,0,0.0,24,347,1887
1.31005,103.87687,1,287,2,0,0.0,24,322,1887
1.31139,103.87741,1,287,2,0,0.0,24,317,1887
1.31153,103.87761,1,287,2,0,0.0,24,299,1887
1.31146,103.87633,1,287,2,1,0.73,24,305,39
1.31006,103.87605,1,287,2,0,0.0,24,333,1887
1.30592,103.84713,1,162,15,0,0.0,157,365,1887
1.3105,103.87808,1,300,3,0,0.0,113,180,1887
1.30987,103.87634,1,250,3,1,1.0,113,359,23
1.31551,103.85752,2,49,2,1,0.29,1,0,101
1.32392,103.8524,1,189,1,3,1.17,1,111,24
1.27751,103.83076,2,50,2,1,0.63,1,179,46
1.29026,103.82704,1,319,1,2,0.75,4,346,65
1.28365,103.84336,2,49,90,1,0.37,112,354,80
1.32318,103.86506,2,49,5,2,0.66,1,14,27
1.30734,103.85279,3,24,1,10,2.97,10,332,2
1.30737,103.85197,3,25,1,4,1.41,10,335,18
1.30034,103.84194,1,135,3,2,2.0,1,75,8
1.32438,103.85423,2,53,3,1,1.0,2,75,14
1.31681,103.85902,2,49,2,0,0.0,1,0,1887
1.31037,103.86016,2,49,18,0,0.0,83,359,1887
1.31527,103.85752,2,22,2,1,0.41,1,0,72
1.28343,103.84225,2,49,90,0,0.0,48,335,1887
1.32391,103.85403,1,200,9,1,0.3,141,260,98
1.32031,103.86509,1,287,20,0,0.0,67,365,1887
1.32056,103.86547,1,287,20,0,0.0,67,365,1887
1.3223,103.86423,1,287,20,0,0.0,67,365,1887
1.32071,103.86484,1,300,20,0,0.0,67,365,1887
1.32701,103.84266,1,287,20,0,0.0,67,365,1887
1.32867,103.84405,1,287,20,0,0.0,67,365,1887
1.32572,103.8501,1,285,20,0,0.0,67,352,1887
1.29958,103.85106,1,287,20,0,0.0,67,362,1887
1.29933,103.85037,1,281,20,0,0.0,67,365,1887
1.30117,103.85032,1,287,21,0,0.0,67,362,1887
1.32849,103.86548,1,290,20,0,0.0,67,365,1887
1.31204,103.8851,1,274,3,1,0.75,141,261,38
1.3011,103.84981,1,200,20,1,0.4,67,344,73
1.31105,103.88538,1,268,3,1,0.83,141,311,34
1.32776,103.86561,1,237,7,1,0.81,141,263,35
1.28902,103.84648,1,319,2,3,1.25,3,28,53
1.31692,103.85803,2,42,2,2,0.59,1,0,92
1.2838,103.84349,2,49,90,0,0.0,83,354,1887
1.31359,103.85334,1,140,20,0,0.0,67,365,1887
1.27434,103.83583,2,78,2,0,0.0,9,355,1887
1.30599,103.85117,3,49,1,4,1.43,10,346,33
1.30119,103.84701,1,287,3,0,0.0,67,76,1887
1.31331,103.85347,1,137,3,0,0.0,67,340,1887
1.31441,103.85304,1,137,3,0,0.0,67,325,1887
1.285,103.84143,2,49,90,0,0.0,48,354,1887
1.31023,103.85367,2,25,2,4,1.56,1,0,29
1.31777,103.88052,2,78,4,0,0.0,3,333,1887
1.30141,103.84876,1,299,5,1,0.68,113,358,42
1.31591,103.8264,1,181,7,2,0.92,19,300,10
1.29438,103.82956,1,222,1,4,1.76,1,138,2
1.32641,103.84998,1,181,4,2,0.73,114,334,70
1.32547,103.85055,1,158,14,3,1.1,203,365,48
1.31421,103.88193,2,58,18,0,0.0,112,353,1887
1.31215,103.88603,1,300,3,0,0.0,203,315,1887
1.31731,103.84729,1,189,3,5,2.14,274,360,29
1.3181,103.84673,1,189,3,0,0.0,274,362,1887
1.31979,103.84685,1,219,3,1,0.56,274,350,52
1.30948,103.85549,2,25,2,1,0.75,1,26,38
1.27654,103.84104,2,169,1,1,0.35,1,1,84
1.33503,103.79667,2,185,1,0,0.0,4,73,1887
1.31093,103.86015,2,69,18,0,0.0,48,332,1887
1.29344,103.83648,2,69,6,8,2.35,11,194,7
1.32855,103.85038,1,215,90,0,0.0,2,227,1887
1.31655,103.9049,1,75,2,3,1.02,1,78,73
1.32949,103.86511,1,187,20,0,0.0,157,365,1887
1.28969,103.8277,1,319,1,2,0.72,4,339,8
1.35891,103.83134,2,44,1,8,3.2,1,229,36
1.34477,103.76951,1,199,2,3,1.2,4,346,26
1.31185,103.88513,1,200,28,0,0.0,67,365,1887
1.30363,103.86148,1,219,2,3,1.58,4,307,32
1.27885,103.85292,1,268,2,2,0.95,12,12,25
1.30383,103.86288,1,219,2,0,0.0,4,359,1887
1.32076,103.85298,1,219,2,2,0.8,4,335,67
1.31801,103.8476,1,158,3,1,0.75,274,358,38
1.31636,103.8555,1,94,7,2,1.62,12,302,25
1.30333,103.84668,1,308,18,1,1.0,8,260,14
1.31521,103.84267,1,239,1,7,2.28,22,131,21
1.31521,103.88079,2,39,18,0,0.0,112,359,1887
1.31433,103.88068,2,39,18,1,0.63,83,359,46
1.26624,103.81097,1,387,3,1,0.48,4,49,60
1.32227,103.85245,1,131,20,0,0.0,157,365,1887
1.29476,103.84323,1,208,7,0,0.0,113,365,1887
1.30063,103.84982,1,287,20,0,0.0,67,365,1887
1.30073,103.84307,1,350,6,0,0.0,22,339,1887
1.32737,103.85024,1,178,3,2,2.0,157,334,21
1.28305,103.84458,2,90,1,8,2.79,5,306,15
1.32202,103.85146,1,137,15,0,0.0,157,365,1887
1.31434,103.85588,1,137,40,0,0.0,157,365,1887
1.3264,103.84881,1,137,19,0,0.0,157,365,1887
1.32659,103.84914,1,137,15,1,0.67,157,342,43
1.3116,103.86138,2,49,18,0,0.0,83,359,1887
1.31129,103.86037,2,58,18,0,0.0,48,334,1887
1.31399,103.88628,1,87,20,0,0.0,84,72,1887
1.31476,103.88684,1,90,10,5,2.17,84,66,30
1.31498,103.88668,1,85,6,3,1.25,84,71,21
1.29597,103.83417,2,22,90,0,0.0,7,235,1887
1.27349,103.84357,1,165,28,0,0.0,76,364,1887
1.32337,103.85358,1,289,30,0,0.0,203,365,1887
1.3014,103.85085,1,289,14,0,0.0,203,365,1887
1.3116,103.88731,1,219,3,0,0.0,203,327,1887
1.31126,103.8852,1,187,3,0,0.0,203,327,1887
1.30152,103.85117,1,281,3,0,0.0,203,249,1887
1.3148,103.85809,2,22,2,1,0.32,1,0,93
1.32759,103.84923,1,187,3,0,0.0,203,334,1887
1.31925,103.86012,1,219,1,6,3.0,2,259,2
1.31588,103.88198,2,39,18,1,0.51,48,359,57
1.31128,103.88599,1,237,3,0,0.0,113,356,1887
1.2735,103.84529,1,136,7,1,0.43,274,0,67
1.2754,103.84705,1,137,7,0,0.0,274,0,1887
1.27519,103.84359,1,136,7,0,0.0,274,0,1887
1.30368,103.86274,1,106,14,0,0.0,274,0,1887
1.30179,103.86121,1,106,7,1,0.39,274,0,75
1.31179,103.88588,1,199,3,1,1.0,113,270,15
1.31839,103.85262,1,301,10,0,0.0,203,365,1887
1.3165,103.8592,2,22,2,0,0.0,1,0,1887
1.31528,103.88893,1,175,90,0,0.0,4,148,1887
1.31756,103.88814,1,169,90,0,0.0,2,270,1887
1.28399,103.83206,1,111,1,2,2.0,3,326,14
1.3156,103.85602,1,131,20,0,0.0,157,365,1887
1.3263,103.85025,1,169,20,0,0.0,157,365,1887
1.31094,103.85361,2,25,2,2,0.95,1,32,59
1.32319,103.85257,1,169,20,0,0.0,157,365,1887
1.315,103.88769,1,79,7,4,1.52,84,69,22
1.31461,103.88645,1,81,6,2,2.0,84,75,19
1.31482,103.90544,2,51,5,0,0.0,10,173,1887
1.3011,103.85165,1,232,2,2,0.64,2,50,23
1.3203,103.86262,1,287,20,2,1.43,141,365,26
1.31253,103.8875,1,287,3,0,0.0,79,327,1887
1.3123,103.88734,1,228,3,0,0.0,79,327,1887
1.30122,103.8499,1,289,3,0,0.0,79,249,1887
1.3153,103.85755,2,22,2,0,0.0,1,0,1887
1.2985,103.85678,2,58,2,20,6.32,5,49,5
1.28337,103.84172,2,58,90,1,1.0,112,365,24
1.30603,103.84687,1,199,90,0,0.0,1,179,1887
1.28306,103.84327,3,36,1,0,0.0,6,307,1887
1.31082,103.85398,2,24,2,1,0.39,1,30,75
1.28353,103.84458,2,281,1,0,0.0,6,365,1887
1.28361,103.84294,2,160,1,2,1.62,6,363,30
1.2831,103.84457,3,36,1,0,0.0,6,306,1887
1.30161,103.85297,2,69,30,0,0.0,8,335,1887
1.30125,103.85197,2,60,30,1,1.0,8,55,11
1.29704,103.85787,2,64,2,22,7.17,5,9,11
1.31932,103.84732,1,168,3,0,0.0,274,362,1887
1.3062,103.83477,2,100,90,1,0.32,2,363,93
1.31032,103.85696,1,215,1,0,0.0,2,57,1887
1.28006,103.85625,2,115,3,8,2.64,1,151,29
1.28781,103.8496,2,106,1,5,1.85,8,339,32
1.28862,103.84868,2,119,1,3,1.73,8,348,28
1.30286,103.85034,2,56,2,5,3.0,1,333,16
1.28925,103.84842,3,56,1,6,1.98,8,351,15
1.31238,103.88742,1,237,3,2,0.75,113,365,39
1.31044,103.85425,1,150,2,4,1.56,8,357,23
1.30917,103.85516,2,24,2,1,0.49,1,25,59
1.29863,103.85751,2,57,2,22,7.86,5,31,7
1.28518,103.83064,1,256,3,2,2.0,1,2,15
1.31366,103.89306,1,129,1,2,0.83,1,166,13
1.31687,103.85776,2,22,2,3,1.13,1,0,53
1.31553,103.85804,2,22,2,3,1.2,1,0,31
1.30302,103.85361,2,60,30,0,0.0,8,333,1887
1.3166,103.85773,2,22,2,3,1.11,1,0,59
1.29486,103.84122,1,268,5,0,0.0,28,253,1887
1.29732,103.83467,2,35,90,0,0.0,7,254,1887
1.32655,103.84906,1,168,20,1,0.39,141,365,74
1.31056,103.82572,1,340,4,0,0.0,78,239,1887
1.30074,103.85176,1,240,1,14,6.67,1,198,2
1.2968,103.85578,2,67,2,24,8.37,5,58,6
1.31091,103.8637,2,49,28,0,0.0,48,362,1887
1.28414,103.82919,1,185,26,0,0.0,34,364,1887
1.29724,103.8049,1,385,3,0,0.0,34,364,1887
1.30406,103.78294,1,281,3,0,0.0,34,364,1887
1.28296,103.84462,1,219,7,0,0.0,34,364,1887
1.29565,103.8739,1,168,1,11,3.98,1,108,0
1.28307,103.84367,2,58,18,0,0.0,48,350,1887
1.32922,103.86847,1,268,5,0,0.0,113,362,1887
1.31497,103.85921,2,22,2,0,0.0,1,0,1887
1.31683,103.85736,2,22,2,1,0.51,1,0,57
1.2965,103.87055,1,294,5,6,2.43,1,52,22
1.32025,103.84796,2,81,25,0,0.0,10,362,1887
1.29947,103.85185,1,308,3,0,0.0,157,249,1887
1.31635,103.85768,2,25,2,1,0.48,1,0,60
1.29867,103.85764,2,75,2,18,7.4,5,35,3
1.28492,103.84276,2,79,90,1,1.0,83,356,19
1.31484,103.85886,2,22,2,1,0.49,1,0,59
1.27492,103.84505,1,381,1,11,5.08,5,305,1
1.28417,103.83385,3,40,1,1,0.86,7,358,33
1.28486,103.84297,2,69,90,0,0.0,59,332,1887
1.28537,103.83328,3,37,1,3,1.34,7,363,31
1.28396,103.83167,3,40,1,2,0.73,7,364,75
1.31246,103.88611,1,237,3,1,0.52,113,360,56
1.32991,103.86901,1,287,7,0,0.0,203,263,1887
1.31463,103.85293,1,199,7,0,0.0,113,361,1887
1.32484,103.84909,1,319,2,10,3.8,4,326,16
1.29294,103.84138,1,137,20,0,0.0,67,365,1887
1.29297,103.84182,1,156,20,0,0.0,67,348,1887
1.29444,103.84196,1,140,19,0,0.0,67,365,1887
1.31296,103.86001,2,69,18,0,0.0,83,332,1887
1.28612,103.83365,3,40,1,0,0.0,7,359,1887
1.28453,103.83169,3,42,1,2,1.0,7,356,15
1.31351,103.85338,1,131,13,0,0.0,114,365,1887
1.29088,103.84811,1,347,1,8,3.12,2,88,17
1.29471,103.82622,2,60,90,0,0.0,1,110,1887
1.27546,103.84528,2,119,7,0,0.0,10,330,1887
1.29368,103.83774,1,289,7,0,0.0,28,255,1887
1.30115,103.84911,1,337,5,0,0.0,203,246,1887
1.28434,103.83321,3,37,1,1,0.43,7,357,67
1.28447,103.83171,3,40,1,0,0.0,7,352,1887
1.31289,103.79625,2,81,28,0,0.0,14,365,1887
1.30634,103.84722,1,110,2,10,4.29,38,344,14
1.32073,103.90471,2,81,90,2,0.98,5,169,51
1.3013,103.85283,1,222,2,1,1.0,2,6,7
1.30329,103.83295,1,292,2,0,0.0,2,136,1887
1.29891,103.84245,1,299,3,11,4.78,1,6,14
1.28694,103.85005,3,99,1,1,0.45,8,339,64
1.30011,103.85151,1,287,5,1,0.49,113,291,59
1.32258,103.85258,1,208,7,0,0.0,113,365,1887
1.28547,103.83451,1,185,15,0,0.0,34,364,1887
1.27749,103.84238,1,200,7,1,0.65,34,364,44
1.28982,103.82864,1,385,2,0,0.0,34,364,1887
1.31903,103.84676,1,250,4,1,0.83,34,364,34
1.31862,103.85893,2,219,1,1,0.94,2,169,30
1.34128,103.77221,1,225,5,0,0.0,76,364,1887
1.34135,103.77132,1,225,5,0,0.0,78,364,1887
1.34138,103.77256,1,235,5,0,0.0,78,364,1887
1.3415,103.77278,1,235,5,0,0.0,76,364,1887
1.31272,103.85832,2,49,18,0,0.0,112,360,1887
1.31486,103.85788,2,24,2,2,2.0,1,0,26
1.33095,103.86804,1,199,1,1,1.0,1,86,17
1.31561,103.88436,1,126,1,4,1.88,1,107,17
1.2832,103.8455,1,119,5,2,1.43,12,365,14
1.29502,103.84154,1,137,20,0,0.0,67,365,1887
1.27641,103.83673,2,108,3,2,1.76,18,61,2
1.28878,103.82905,2,99,5,1,0.5,18,65,58
1.28993,103.82685,2,99,5,0,0.0,18,89,1887
1.2881,103.82842,2,99,5,0,0.0,18,89,1887
1.31298,103.88675,1,300,3,0,0.0,203,348,1887
1.31111,103.88518,1,228,3,0,0.0,203,327,1887
1.31665,103.84766,2,50,25,0,0.0,10,89,1887
1.29973,103.85215,1,150,15,0,0.0,157,365,1887
1.32906,103.86754,1,300,20,0,0.0,67,365,1887
1.31641,103.85331,1,187,15,0,0.0,157,365,1887
1.31086,103.886,1,281,3,0,0.0,157,348,1887
1.295,103.83932,1,137,2,4,1.62,48,325,20
1.29675,103.84074,1,131,2,2,1.33,27,332,18
1.29604,103.84042,1,136,2,4,2.4,48,337,21
1.3154,103.88746,1,75,28,0,0.0,84,82,1887
1.29174,103.80776,1,231,3,0,0.0,34,364,1887
1.31851,103.84885,1,256,6,0,0.0,34,364,1887
1.31276,103.88516,1,258,3,2,0.83,141,327,51
1.30631,103.83496,2,150,1,6,3.67,3,66,13
1.32276,103.8526,1,187,20,0,0.0,67,365,1887
1.31142,103.88593,1,281,3,0,0.0,157,327,1887
1.31288,103.88726,1,281,3,0,0.0,157,327,1887
1.31099,103.88587,1,287,3,0,0.0,79,348,1887
1.31227,103.88546,1,287,3,0,0.0,79,327,1887
1.3132,103.88706,1,168,3,0,0.0,141,344,1887
1.31125,103.88681,1,228,3,0,0.0,79,327,1887
1.311,103.88546,1,287,3,0,0.0,79,353,1887
1.31287,103.88741,1,300,3,0,0.0,203,353,1887
1.32668,103.84631,1,140,20,0,0.0,157,365,1887
1.31426,103.89649,1,181,2,0,0.0,157,45,1887
1.26582,103.81531,1,242,2,7,4.12,1,108,5
1.30914,103.86304,3,22,1,2,0.97,109,164,59
1.31631,103.85913,2,25,2,3,2.73,1,2,20
1.31705,103.85745,2,24,2,3,1.73,1,1,23
1.31683,103.85881,1,200,3,0,0.0,67,365,1887
1.29669,103.83897,1,290,7,0,0.0,76,364,1887
1.30887,103.86316,3,22,1,1,0.65,109,164,44
1.30167,103.85912,2,181,1,0,0.0,4,364,1887
1.28811,103.84294,2,94,7,0,0.0,2,0,1887
1.30469,103.83336,2,110,2,5,3.49,2,60,0
1.30745,103.86376,2,110,2,0,0.0,1,352,1887
1.30474,103.78499,2,56,30,1,0.52,4,358,56
1.31097,103.88592,1,169,1,2,2.0,22,145,15
1.30391,103.7813,2,125,90,0,0.0,4,151,1887
1.30958,103.85785,2,219,1,1,0.88,3,285,32
1.31711,103.86243,2,86,2,0,0.0,2,346,1887
1.31174,103.87885,1,300,2,10,4.48,13,224,9
1.2955,103.83858,1,125,2,0,0.0,18,334,1887
1.29608,103.83861,1,110,12,0,0.0,84,81,1887
1.2949,103.83872,1,115,5,1,0.58,84,83,50
1.29572,103.83897,1,110,5,1,1.0,84,86,29
1.29667,103.83844,2,93,2,3,1.34,27,334,50
1.31065,103.86274,3,22,1,3,1.67,109,163,18
1.31036,103.86201,3,26,1,2,0.85,109,164,62
1.30906,103.86219,3,26,1,0,0.0,109,164,1887
1.30922,103.86303,3,26,1,2,1.3,109,164,28
1.31004,103.86157,3,26,1,2,1.4,109,164,39
1.30979,103.86306,3,26,1,0,0.0,109,164,1887
1.31058,103.86303,2,160,1,0,0.0,109,164,1887
1.32284,103.86283,1,349,3,4,1.97,9,167,24
1.30864,103.8628,2,160,1,1,1.0,109,164,17
1.31,103.86172,2,210,1,0,0.0,109,164,1887
1.3102,103.86157,2,210,1,0,0.0,109,164,1887
1.29407,103.83858,1,110,5,0,0.0,84,65,1887
1.30626,103.84691,2,81,1,1,0.65,64,365,44
1.31276,103.87962,1,187,28,0,0.0,114,365,1887
1.32791,103.86375,1,199,5,0,0.0,113,359,1887
1.32772,103.85045,1,181,28,0,0.0,114,365,1887
1.31313,103.88702,1,260,14,1,1.0,157,365,15
1.31217,103.87793,1,360,2,12,5.37,13,237,4
1.31102,103.87928,1,360,2,8,3.53,13,257,14
1.31263,103.87923,1,360,2,10,4.35,13,249,7
1.31033,103.87807,1,360,2,11,5.0,13,263,6
1.31035,103.87753,1,360,2,8,3.81,13,242,2
1.31236,103.87788,1,360,2,10,5.0,13,243,7
1.30127,103.85213,1,249,6,3,3.0,2,0,15
1.29803,103.83607,1,108,4,1,1.0,5,26,20
1.31427,103.85258,2,50,1,0,0.0,1,4,1887
1.28438,103.83355,1,112,30,0,0.0,31,328,1887
1.26863,103.8239,2,85,1,5,3.33,1,364,21
1.28441,103.83519,1,112,30,0,0.0,31,341,1887
1.28619,103.83445,1,112,30,0,0.0,31,290,1887
1.28424,103.83532,1,112,30,0,0.0,31,332,1887
1.28503,103.83408,1,119,30,2,1.25,31,330,0
1.31172,103.86001,2,150,1,4,2.55,3,275,11
1.28455,103.83448,1,103,30,0,0.0,31,331,1887
1.28608,103.83449,1,103,30,0,0.0,31,281,1887
1.28461,103.8336,1,103,30,0,0.0,31,271,1887
1.28622,103.83365,1,124,30,0,0.0,31,347,1887
1.28431,103.83449,1,124,30,1,1.0,31,355,17
1.28201,103.83056,1,125,2,1,0.52,3,312,56
1.28299,103.84157,2,69,18,0,0.0,112,356,1887
1.3166,103.85888,1,128,4,1,1.0,113,365,27
1.30537,103.83381,2,94,2,12,5.63,2,44,4
1.30198,103.85969,2,119,1,0,0.0,4,364,1887
1.28386,103.83337,2,75,1,2,1.54,30,325,21
1.31269,103.85879,1,160,29,0,0.0,12,89,1887
1.31255,103.85874,1,124,6,0,0.0,12,65,1887
1.30334,103.85964,2,94,1,0,0.0,4,364,1887
1.30302,103.85926,2,65,1,0,0.0,4,363,1887
1.2854,103.82835,1,175,3,0,0.0,78,364,1887
1.27803,103.83856,1,94,2,4,2.26,10,65,27
1.28567,103.83304,2,82,1,1,0.45,30,292,64
1.278,103.83867,1,94,2,6,2.86,4,62,20
1.29748,103.8575,1,268,2,9,4.82,6,22,7
1.3117,103.85961,2,181,1,0,0.0,3,262,1887
1.28876,103.84836,3,51,1,1,0.65,8,357,44
1.28784,103.84952,3,75,1,4,2.35,8,347,19
1.3163,103.85778,2,24,2,0,0.0,1,0,1887
1.28879,103.84843,3,75,1,4,2.79,8,350,17
1.27464,103.84512,1,162,10,1,1.0,274,14,13
1.34151,103.77177,1,99,4,2,1.67,18,72,14
1.27579,103.8454,1,162,7,0,0.0,274,0,1887
1.3291,103.86535,1,281,20,0,0.0,157,365,1887
1.28491,103.84286,2,49,90,0,0.0,112,354,1887
1.31667,103.85783,2,24,2,2,1.67,1,0,30
1.30143,103.85353,1,381,2,6,4.29,3,243,15
1.34189,103.77433,1,99,4,2,1.58,18,77,11
1.34053,103.77286,1,99,4,0,0.0,18,80,1887
1.34054,103.77416,1,99,4,4,2.26,18,73,10
1.27391,103.84369,1,147,30,0,0.0,274,319,1887
1.30987,103.87778,1,219,3,0,0.0,67,336,1887
1.31171,103.87681,1,181,3,0,0.0,67,337,1887
1.31146,103.87634,1,219,3,0,0.0,67,317,1887
1.31033,103.87804,1,219,3,0,0.0,67,318,1887
1.30946,103.87669,1,219,3,0,0.0,67,290,1887
1.30999,103.87808,1,219,3,0,0.0,67,319,1887
1.31127,103.87781,1,281,3,0,0.0,67,342,1887
1.31114,103.87689,1,281,3,0,0.0,67,331,1887
1.31125,103.87626,1,281,3,0,0.0,67,305,1887
1.30979,103.87652,1,281,3,0,0.0,67,299,1887
1.31134,103.87669,1,281,3,0,0.0,67,317,1887
1.31182,103.87602,1,281,3,0,0.0,67,322,1887
1.31189,103.88408,1,187,7,4,2.22,8,82,23
1.31554,103.85786,2,22,2,1,1.0,1,4,28
1.3042,103.91568,2,44,1,3,1.55,2,170,3
1.31073,103.85623,1,190,2,3,1.48,3,74,19
1.31556,103.88523,2,65,3,1,1.0,1,0,27
1.30889,103.85347,2,24,2,1,1.0,1,0,23
1.29088,103.83775,2,90,3,0,0.0,1,61,1887
1.30939,103.85543,2,24,2,4,2.35,1,0,17
1.30889,103.85512,2,24,2,3,2.2,1,0,17
1.34183,103.84375,2,56,3,0,0.0,1,47,1887
1.31494,103.85425,2,57,2,0,0.0,1,151,1887
1.2763,103.84528,1,250,1,11,5.5,5,265,9
1.27691,103.8456,1,350,2,0,0.0,2,111,1887
1.31801,103.84646,1,140,1,1,1.0,2,9,17
1.31694,103.85495,2,90,3,6,2.95,4,76,8
1.30369,103.85004,2,56,2,3,2.25,1,324,26
1.28009,103.84883,2,189,1,1,1.0,2,345,9
1.32846,103.8488,1,137,15,0,0.0,157,365,1887
1.29394,103.83667,2,40,6,0,0.0,11,258,1887
1.32956,103.86375,1,201,7,0,0.0,203,309,1887
1.29979,103.84472,1,369,7,2,1.25,12,79,30
1.32879,103.86403,1,219,7,0,0.0,28,264,1887
1.27726,103.84503,1,350,2,0,0.0,2,164,1887
1.30186,103.85495,1,258,1,7,3.82,2,297,23
1.2946,103.83182,1,119,3,4,2.45,1,76,2
1.29481,103.83792,2,65,6,0,0.0,11,252,1887
1.29487,103.83714,2,57,13,0,0.0,11,278,1887
1.3177,103.84586,2,57,25,0,0.0,10,62,1887
1.32686,103.84777,1,319,2,5,2.59,7,350,21
1.29724,103.82954,1,146,1,0,0.0,25,208,1887
1.29576,103.8291,1,139,2,0,0.0,25,101,1887
1.30047,103.84857,1,258,7,5,4.05,10,235,3
1.29193,103.84288,2,117,10,1,0.88,1,5,32
1.32678,103.84903,1,287,7,0,0.0,203,271,1887
1.32789,103.86425,1,208,7,0,0.0,113,365,1887
1.31146,103.88692,1,228,10,2,1.33,8,173,16
1.30649,103.89806,1,350,3,0,0.0,76,238,1887
1.30768,103.86341,2,99,1,9,4.91,1,70,1
1.31395,103.85433,2,90,2,5,3.0,1,25,27
1.31518,103.89041,1,208,1,0,0.0,22,0,1887
1.29576,103.80738,1,125,21,0,0.0,274,26,1887
1.33539,103.87864,2,44,30,0,0.0,3,76,1887
1.31478,103.8849,2,50,90,0,0.0,11,365,1887
1.29139,103.84912,2,208,1,3,1.45,2,85,58
1.31558,103.85423,1,350,2,0,0.0,14,302,1887
1.31004,103.86059,2,49,18,1,1.0,112,359,13
1.31679,103.85307,1,281,30,0,0.0,141,365,1887
1.31286,103.85973,2,58,18,0,0.0,83,360,1887
1.30026,103.8269,2,161,90,0,0.0,1,365,1887
1.3286,103.86555,1,287,7,0,0.0,114,365,1887
1.3292,103.86416,1,250,28,0,0.0,114,365,1887
1.31478,103.90006,2,49,2,0,0.0,6,193,1887
1.31963,103.85849,1,344,2,1,0.65,16,342,44
1.30348,103.86147,1,169,21,1,1.0,31,26,24
1.30733,103.84711,1,110,2,3,2.43,38,333,13
1.29959,103.85809,2,100,1,1,1.0,2,0,16
1.31246,103.88665,2,69,2,5,3.33,14,75,9
1.31625,103.89143,2,40,3,2,2.0,1,1,6
1.3107,103.88827,2,65,2,2,1.54,14,74,29
1.28356,103.83081,1,236,1,3,1.76,30,322,25
1.31387,103.88588,1,85,15,0,0.0,84,69,1887
1.27869,103.84066,2,76,1,2,1.33,1,0,30
1.30385,103.84915,3,131,1,0,0.0,14,351,1887
1.32921,103.86724,1,281,5,0,0.0,16,71,1887
1.28807,103.81201,2,31,7,0,0.0,1,8,1887
1.31372,103.88272,1,128,2,8,4.9,2,151,5
1.31332,103.88528,1,300,2,2,1.54,6,351,30
1.31264,103.79594,2,62,28,1,1.0,14,330,22
1.29651,103.84108,1,319,5,0,0.0,1,349,1887
1.32895,103.84278,1,368,5,10,6.12,15,154,0
1.28134,103.85301,1,160,90,0,0.0,41,365,1887
1.33109,103.86784,2,100,90,0,0.0,1,90,1887
1.30984,103.87609,1,287,3,2,1.5,203,356,31
1.32376,103.84773,1,150,2,1,0.64,1,4,45
1.31345,103.89326,1,381,2,5,3.95,7,354,14
1.3105,103.88507,1,169,1,2,1.2,22,157,19
1.29366,103.83692,2,40,14,1,1.0,2,73,21
1.27398,103.84553,1,132,30,0,0.0,274,345,1887
1.31251,103.88735,1,182,5,0,0.0,157,353,1887
1.31999,103.85334,1,137,20,0,0.0,157,365,1887
1.2765,103.81308,2,35,1,0,0.0,11,299,1887
1.30991,103.86359,2,90,3,3,2.31,1,66,3
1.30072,103.85028,1,140,7,0,0.0,67,260,1887
1.32344,103.85221,1,168,4,0,0.0,113,365,1887
1.32823,103.84727,1,168,5,1,0.7,113,365,41
1.30912,103.83751,1,200,90,0,0.0,1,177,1887
1.28047,103.84747,1,149,80,0,0.0,1,179,1887
1.30197,103.84886,3,72,1,3,3.0,1,0,22
1.29874,103.85743,2,94,14,1,0.61,1,220,47
1.31538,103.85772,2,22,2,0,0.0,1,1,1887
1.29485,103.8407,1,125,2,1,1.0,48,338,14
1.31141,103.86142,2,50,18,0,0.0,83,362,1887
1.32436,103.85267,1,167,28,1,0.65,45,365,44
1.30407,103.78334,1,158,30,0,0.0,274,258,1887
1.27678,103.84616,2,137,3,1,0.83,1,35,34
1.27408,103.84478,1,206,28,0,0.0,34,364,1887
1.27746,103.83653,1,199,3,3,2.43,1,10,17
1.32733,103.86258,2,60,5,0,0.0,3,335,1887
1.30508,103.83442,1,331,1,1,1.0,2,166,22
1.28464,103.84343,2,69,28,1,1.0,112,356,12
1.28719,103.8495,2,250,1,0,0.0,8,234,1887
1.31249,103.88586,1,199,2,5,3.95,6,351,2
1.31098,103.86004,2,90,1,0,0.0,20,359,1887
1.31159,103.85651,1,189,1,1,0.79,2,8,36
1.2823,103.84441,2,149,1,1,0.73,14,352,39
1.27438,103.8361,1,215,1,0,0.0,1,0,1887
1.30671,103.84833,1,181,16,0,0.0,67,365,1887
1.31639,103.85304,1,287,7,1,0.79,203,365,36
1.32912,103.84459,2,58,3,1,1.0,1,178,26
1.32823,103.86799,1,129,7,1,1.0,6,354,19
1.32772,103.86778,1,131,3,2,1.58,6,345,27
1.32694,103.86676,1,129,3,0,0.0,7,345,1887
1.31371,103.89812,2,81,1,0,0.0,1,363,1887
1.32417,103.85454,1,128,3,2,1.76,6,352,3
1.32534,103.84075,1,110,180,0,0.0,1,363,1887
1.32561,103.85509,1,126,7,0,0.0,6,358,1887
